years_exp,search_last_name,swish_id,team_changed_at,hashtag,high_school,injury_notes,active,age,college,first_name,rotowire_id,player_id,injury_start_date,team,yahoo_id,injury_body_part,status,rotoworld_id,opta_id,search_first_name,weight,practice_participation,team_abbr,search_rank,full_name,search_full_name,news_updated,depth_chart_position,last_name,birth_state,gsis_id,birth_city,fantasy_data_id,fantasy_positions,injury_status,birth_date,practice_description,pandascore_id,height,position,number,oddsjam_id,sport,sportradar_id,competitions,espn_id,stats_id,birth_country,depth_chart_order,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
6.0,henry,590926.0,,#marcushenry-NFL-FA-53,Bellevue (WA),,True,29.0,Boise State,Marcus,11504.0,3508,,,29849.0,,Active,,,marcus,303,,,9999999.0,Marcus Henry,marcushenry,1635809426360.0,,Henry,,00-0032877,,18274.0,['OL'],,1993-02-11,,,74,OL,53.0,,nfl,5a1e63b3-6dcc-48f5-927c-0fc141085f32,[],2573307.0,,,,1116852870495338496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,humber,,,#ramonhumber-NFL-FA-50,Champlin Park (MN),,False,34.0,North Dakota State,Ramon,6283.0,772,,,9543.0,,Inactive,,,ramon,232,,,9999999.0,Ramon Humber,ramonhumber,1542220841875.0,,Humber,,00-0026672,,12562.0,['LB'],,1987-08-10,,,71,LB,50.0,,nfl,8bc1b144-ce6d-4889-a1e1-e7cc394756e6,[],12988.0,316286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,skrine,387769.0,,#busterskrine-NFL-FA-38,Etowah (GA),,True,33.0,Chattanooga,Buster,7623.0,837,,,24924.0,,Active,6651.0,,buster,187,,,9999999.0,Buster Skrine,busterskrine,1658854822885.0,,Skrine,,00-0028075,,12881.0,['DB'],,1989-04-26,,,69,DB,38.0,,nfl,639ff90f-285c-44a7-ba8d-6a47d0ecff71,[],14139.0,,,,1116853484696633344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,foelsch,1510955.0,,#kevinfoelsch-NFL-FA,Ramsey (NJ),,True,23.0,New Haven,Kevin,18320.0,12215,,,,,Active,,,kevin,250,,,653.0,Kevin Foelsch,kevinfoelsch,1735071322941.0,,Foelsch,,,,,['TE'],,2001-04-13,,,76,TE,,897BAEECAD00,nfl,d4443700-07da-11ef-ad05-033a229a3a41,[],,,,,1113708746053283840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,smith,1108199.0,,#terellsmith-NFL-CHI-32,South Gwinnett (GA),,True,25.0,Minnesota,Terell,17341.0,10972,,CHI,,,Active,,,terell,207,,,9999999.0,Terell Smith,terellsmith,1736211608184.0,RCB,Smith,,,,,['DB'],,1999-07-27,,,72,DB,32.0,BF74EADDFDDB,nfl,3c6085b1-7c02-498e-b587-1ff13c0ac27b,[],,,,2.0,1113708761786118144,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,bronson,,,#malcolmbronson-NFL-FA-41,,,False,27.0,McNeese State,Malcolm,,1752,,,27439.0,,Inactive,,,malcolm,192,,,9999999.0,Malcolm Bronson,malcolmbronson,,,Bronson,,,,15766.0,['DB'],,1990-05-11,,,"5'11""",FS,41.0,,nfl,34604a2f-381b-4ff0-85a2-a1e19a504d1c,[],16604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,eagles,,,#brennaneagles-NFL-FA-0,Alief Taylor (TX),,True,,Texas,Brennan,15572.0,7584,,,,,Active,,,brennan,229,,,,Brennan Eagles,brennaneagles,1629259548861.0,,Eagles,,,,,['WR'],,,,,76,WR,0.0,,nfl,b67f1dea-6093-4109-8c0a-ded4ff0e1984,[],,,,,1116853408561627136,,,,2939a989-10e7-46b3-afbb-8afefa9571ca,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,thomas,,,#bubbathomas-NFL-SEA-69,Riverdale (GA),,True,24.0,South Alabama,Bubba,18974.0,13044,,SEA,,,Active,,,bubba,301,,,9999999.0,Bubba Thomas,bubbathomas,,DL,Thomas,,,,,['DL'],,2000-07-05,,,73,DL,69.0,537D22A364116F11,nfl,0764d830-2556-11f0-a1f5-874a624d4069,[],,,,,1223119596144304128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,little,945625.0,,#greglittle-NFL-FA-74,Allen (TX),,True,25.0,Ole Miss,Greg,13448.0,5868,,,31869.0,Back,Inactive,14070.0,,greg,310,,,9999999.0,Greg Little,greglittle,1692134718233.0,,Little,, 00-0035694,,20858.0,"['OL', 'OT']",Questionable,1997-11-04,,,77,T,74.0,,nfl,d0ca076f-a25d-436b-837e-07dde16be635,[],4047661.0,,,,1116853171797360640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,luke,749955.0,,#coleluke-NFL-FA-0,Hamilton (AZ),,True,26.0,Notre Dame,Cole,12091.0,4359,,,30381.0,,Active,,,cole,200,,,9999999.0,Cole Luke,coleluke,1605973507048.0,,Luke,,00-0033410,,19216.0,['DB'],,1995-06-30,,,71,CB,0.0,,nfl,8e06b4a9-d210-465c-80b7-9bae20dc64b2,[],3052883.0,,,,1116852956084305920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,harrison,1229209.0,,#antonharrison-NFL-JAX-77,Archbishop Carroll (DC),,True,23.0,Oklahoma,Anton,17186.0,10876,,JAX,,,Active,,,anton,315,,,9999999.0,Anton Harrison,antonharrison,1735242036473.0,OL,Harrison,,,,,['OL'],,2002-02-02,,,76,OL,77.0,C814704FED49,nfl,9e6926a1-830d-4051-87a4-64c06a1e6d5d,[],,,,,1113708892107337728,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,leslie,,,#jordanleslie-NFL-FA-19,Tomball (TX),,False,30.0,Brigham Young,Jordan,10225.0,3063,,,28840.0,,Inactive,,,jordan,215,,,9999999.0,Jordan Leslie,jordanleslie,1535512532930.0,,Leslie,,00-0031801,,17799.0,['WR'],,1991-10-31,,,75,WR,19.0,,nfl,26afb608-1cec-42f3-8426-95daf209de3b,[],2511952.0,554405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,uguak,1120724.0,,#lwaluguak-NFL-FA,Ainlay (CAN),,True,24.0,TCU,Lwal,,11642,,,,,Active,,,lwal,269,,,9999999.0,Lwal Uguak,lwaluguak,,,Uguak,,,,,['DL'],,2000-03-20,,,76,DL,,C6D28BADDC70,nfl,9d012710-c04c-11ee-a34b-ab6908c1227e,[],,,,,1113708731754901504,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,lawrence,1110711.0,,#trevorlawrence-NFL-JAX-16,Cartersville (GA),Surgery,True,25.0,Clemson,Trevor,15357.0,7523,,JAX,,Shoulder - AC Joint,Active,,,trevor,220,,,86.0,Trevor Lawrence,trevorlawrence,1749140736401.0,QB,Lawrence,,,,,['QB'],Questionable,1999-10-06,,,78,QB,16.0,29F2D38EB99F,nfl,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,[],,,,1.0,1113708892392550400,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,shippy,,,#sterlingshippy-NFL-FA-76,Coral Reef,,True,26.0,Alcorn State,Sterling,14161.0,6500,,,32370.0,,Active,,,sterling,283,,,9999999.0,Sterling Shippy,sterlingshippy,,,Shippy,, 00-0035178,,21350.0,['DL'],,1995-08-24,,,71,DT,76.0,,nfl,06a22cdc-f773-4424-a8e6-e49ca822ed1e,[],3131528.0,,,,1116853260641107968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,corral,1105824.0,,#mattcorral-NFL-FA-17,Long Beach Polytechnic (CA),,True,25.0,Ole Miss,Matt,15865.0,8164,,,,,Active,,,matt,205,,,521.0,Matt Corral,mattcorral,1724697944431.0,,Corral,,,,,['QB'],,1999-01-31,,,74,QB,17.0,B6104342F772,nfl,d7f4a7fe-86b6-44d8-8944-58271f1299b1,[],,,,,1116853470096261120,2022,,,912d1785-fa9b-4610-87df-b4ee424716e8,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,dart,,,#jaxsondart-NFL-NYG-6,Corner Canyon (UT),,True,22.0,Ole Miss,Jaxson,18574.0,12508,,NYG,,,Active,,,jaxson,223,,,137.0,Jaxson Dart,jaxsondart,1748655658861.0,QB,Dart,,,,,['QB'],,2003-05-13,,,74,QB,6.0,4C8EBE787A8D7560,nfl,53848cba-bcad-4cd0-bb35-0a1f6ed111d1,[],,,,2.0,1221352939122073600,0,,,092d193d-8f4c-41c5-9e14-1475427dd64b,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,mcglinchey,749957.0,,#mikemcglinchey-NFL-DEN-69,William Penn Charter (PA),,True,30.0,Notre Dame,Mike,12882.0,4966,,DEN,30979.0,,Active,13107.0,,mike,315,,,9999999.0,Mike McGlinchey,mikemcglinchey,1729203641973.0,OL,McGlinchey,,00-0034847,,19833.0,"['OL', 'OT']",,1995-01-12,,,80,T,69.0,BDB6453941BB,nfl,c2b21a35-81fc-465f-9476-6e5cda608288,[],3052885.0,,,,1113708827707994112,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,blackshear,,,#jeffblackshear-NFL-FA-0,,,False,55.0,Louisiana-Monroe,Jeff,,8773,,,,,Inactive,,,jeff,316,,,9999999.0,Jeff Blackshear,jeffblackshear,,,Blackshear,,,,,,,1969-03-29,,,78,G,0.0,,nfl,c7e65aab-ee6e-4b0b-8850-b7b7d4e469cc,[],,,,,1116853528082513920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,dozier,503096.0,,#dakotadozier-NFL-FA-78,Brookland-Cayce (SC),Surgery,True,31.0,Furman,Dakota,9438.0,1852,,,27665.0,Knee - ACL,Inactive,,,dakota,312,,,9999999.0,Dakota Dozier,dakotadozier,1658599524390.0,,Dozier,,00-0031017,,16061.0,"['OG', 'OL']",Questionable,1991-04-30,,,76,G,78.0,,nfl,a60226b6-cc0e-45bd-b31c-097242ae07f7,[],16861.0,,,,1116852764446556160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,tomlinson,1163253.0,,#tretomlinson-NFL-SF-35,Midway (TX),,True,25.0,TCU,Tre,16891.0,10995,,SF,,Undisclosed,Inactive,,,tre,177,,,9999999.0,Tre Tomlinson,tretomlinson,1747173352090.0,,Tomlinson,,,,,['DB'],IR,2000-01-10,,,69,CB,35.0,1886E95B3D39,nfl,c63b4450-d4cf-4edd-8b53-516cf001f17a,[],,,,,1113708705733439489,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,tanner,,,#andytanner-NFL-FA-14,,,False,29.0,Midwestern State - TX,Andy,,173,,,,,Inactive,,,andy,183,,,9999999.0,Andy Tanner,andytanner,,,Tanner,,,,4511.0,['WR'],,1988-05-16,,,"6'0""",WR,14.0,,nfl,8e96637d-627a-4e31-b738-230d8a1aed87,[],13872.0,546353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,matthews,,,#mikematthews-NFL-FA-63,Elkins (TX),,True,27.0,Texas A&M,Mike,12362.0,3544,,,29669.0,,Active,,,mike,300,,,9999999.0,Mike Matthews,mikematthews,1527268801349.0,,Matthews,,00-0032989,,18314.0,['OL'],,1994-01-27,,,74,C,63.0,,nfl,386e226c-faf0-4336-82f1-9e57d76ed617,[],2972298.0,,,,1116852874043719680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,neary,,,#aaronneary-NFL-FA-62,Hanford (WA),,True,29.0,Eastern Washington,Aaron,11427.0,3631,,,29627.0,,Active,,,aaron,301,,,9999999.0,Aaron Neary,aaronneary,1569994813915.0,,Neary,,00-0032459,,18418.0,['OL'],,1992-11-15,,,76,C,62.0,,nfl,2182217e-7580-4602-babb-c73beee0eb2b,[],2565338.0,,,,1116852886957981696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,brinkman,,,#austinbrinkman-NFL-HOU-40,John Carroll (MD),,True,,West Virginia,Austin,,13050,,HOU,,,Active,,,austin,241,,,9999999.0,Austin Brinkman,austinbrinkman,,LS,Brinkman,,,,,['LS'],,,,,76,LS,40.0,F0E38BCFB180B696,nfl,5b361cd0-255b-11f0-9086-8b7ff6c4841b,[],,,,,1223119601907277826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,clark,742417.0,,#chuckclark-NFL-FA-36,King's Fork (VA),,True,29.0,Virginia Tech,Chuck,12010.0,4224,,,30299.0,Undisclosed,Active,,,chuck,209,,,9999999.0,Chuck Clark,chuckclark,1735742728309.0,,Clark,,00-0033294,,19070.0,['DB'],Questionable,1995-04-19,,,72,DB,36.0,D98D9576079D,nfl,1105ae60-a4b6-4246-a77e-0849179b07b2,[],3045463.0,,,,1113708741678624768,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,bell,1229765.0,,#jaheimbell-NFL-NE-88,Valdosta (GA),,True,23.0,Florida State,Jaheim,17848.0,11605,,NE,,,Active,,,jaheim,241,,,457.0,Jaheim Bell,jaheimbell,1736784940604.0,TE,Bell,,,,,['TE'],,2001-06-14,,,74,TE,88.0,6BEA52A3D9D0,nfl,c9b2f6f5-b8bc-48ca-ac33-fa18883c2f6b,[],,,,3.0,1113708795395076096,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,willekes,884267.0,,#kennywillekes-NFL-FA-48,Northpointe Christian (MI),,True,25.0,Michigan State,Kenny,14732.0,6874,,,32895.0,,Active,,,kenny,264,,,9999999.0,Kenny Willekes,kennywillekes,1678912530613.0,,Willekes,,,,21893.0,['DL'],,1997-07-22,,,75,DE,48.0,,nfl,3a10616d-e6bd-4328-ac4d-db423b0abbdb,[],3929833.0,,,,1116853311400574976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,williams,554005.0,,#kwaunwilliams-NFL-FA-8,St. Joseph Regional (NJ),,True,33.0,Pittsburgh,K'Waun,9953.0,1913,,,28265.0,,Active,10192.0,,kwaun,185,,,9999999.0,K'Waun Williams,kwaunwilliams,1736959513672.0,,Williams,,00-0031253,,16143.0,['DB'],,1991-07-12,,,69,CB,8.0,3F3F1D9EDF1F,nfl,63a656b9-bcbb-44a3-95c8-e8a63660e71b,[],17444.0,554005.0,,,1113708825266909184,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,schaffer,,,#thomasschaffer-NFL-FA-69,Lake Forest Academy (IL),,True,,Stanford,Thomas,15729.0,7845,,,,,Inactive,,,thomas,301,,,,Thomas Schaffer,thomasschaffer,,,Schaffer,,,,,['DL'],,,,,79,DE,69.0,,nfl,80defaa5-684a-48c5-b50e-ac94ab1aa590,[],,,,,1116853422209892352,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,turner,1053838.0,,#paytonturner-NFL-DAL-98,Westside (TX),,True,26.0,Houston,Payton,15435.0,7629,,DAL,,,Active,,,payton,270,,,9999999.0,Payton Turner,paytonturner,1741730110479.0,RDE,Turner,,,,,['DL'],,1999-01-07,,,78,DE,98.0,BFA5A64CD5CC,nfl,91e004b5-8a40-45cc-8246-a34faca1ee64,[],,,,3.0,1113708685525282817,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,ross,,,#rashadross-NFL-FA-19,Vallejo (CA),,False,30.0,Arizona State,Rashad,9759.0,1724,,,27305.0,,Inactive,9080.0,,rashad,181,,,9999999.0,Rashad Ross,rashadross,1567260905522.0,,Ross,, 00-0030187,,15659.0,['WR'],,1990-02-02,,,"6'0""",WR,19.0,,nfl,a55c773c-1ce6-4d0f-a800-768575d74121,[],16566.0,598945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,louis,,,#lamarlouis-NFL-FA-47,Breaux Bridge (LA),,False,28.0,Louisiana State,Lamar,11296.0,3608,,,29582.0,,Inactive,,,lamar,227,,,9999999.0,Lamar Louis,lamarlouis,,,Louis,,,,18395.0,['LB'],,1993-10-02,,,71,OLB,47.0,,nfl,84e5d7f6-88a3-4c0f-b2f7-7663199509df,[],2976531.0,650973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,bennett,,,#martellusbennett-NFL-FA-88,Alief Taylor (TX),,False,33.0,Texas A&M,Martellus,5709.0,40,,,8838.0,,Inactive,4639.0,,martellus,275,,,9999999.0,Martellus Bennett,martellusbennett,1553002822296.0,,Bennett,,00-0026201,,1181.0,['TE'],,1987-03-10,,,"6'6""",TE,88.0,,nfl,0ca741f8-58bd-4933-9d5c-0e04de3f4cff,[],11295.0,302238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,coward,751560.0,,#rashaadcoward-NFL-FA-74,Sheepshead Bay (NY),,True,28.0,Old Dominion,Rashaad,12469.0,4549,,,30718.0,,Active,,,rashaad,319,,,9999999.0,Rashaad Coward,rashaadcoward,1691583929432.0,,Coward,,00-0033631,,19429.0,"['DL', 'OL', 'OT']",,1994-11-06,,,77,OL,74.0,,nfl,b4473469-2593-4c7f-8b41-729e1ddb08f6,[],3060134.0,,,,1116852985117278208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,pederson,,,#dougpederson-NFL-FA-0,,,False,,,Doug,,3088,,,,,Inactive,9477.0,,doug,,,,9999999.0,Doug Pederson,dougpederson,,,Pederson,,,,17838.0,,,,,,,,0.0,,nfl,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,johnson,976212.0,,#kyronjohnson-NFL-FA-59,Lamar (TX),,True,26.0,Kansas,Kyron,15966.0,8483,,,,Undisclosed,Inactive,,,kyron,235,,,9999999.0,Kyron Johnson,kyronjohnson,1747176351954.0,,Johnson,,,,,['DL'],Questionable,1998-07-24,,,72,DE,59.0,A4F2D359B5F1,nfl,a26f0a44-350b-44fb-8051-a9415afefbc6,[],,,,,1113708819982086145,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,taylor,877241.0,,#darrelltaylor-NFL-HOU-52,Hopewell (VA),,True,28.0,Tennessee,Darrell,14649.0,6910,,HOU,32718.0,,Active,,,darrell,255,,,9999999.0,Darrell Taylor,darrelltaylor,1742675141495.0,RDE,Taylor,,,,21882.0,"['DL', 'LB']",,1997-03-24,,,76,DE,52.0,9E4BC8269FE6,nfl,5670f3dd-822d-4d13-a6c9-f981354441fc,[],3915396.0,,,2.0,1113708722330300416,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,nelson,861686.0,,#mattnelson-NFL-FA-68,Xavier (IA),,True,28.0,Iowa,Matt,14210.0,6633,,,32455.0,,Active,,,matt,295,,,9999999.0,Matt Nelson,mattnelson,1711132510535.0,,Nelson,, 00-0035328,,21411.0,"['DL', 'OL', 'OT']",,1995-12-19,,,80,T,68.0,9ECA3FE5C878,nfl,b38b6c46-7b53-4c5b-864c-04e261c97ddc,[],3145005.0,,,,1113708678906671105,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,smith,,,#torreysmith-NFL-FA-0,Stafford (VA),,False,32.0,Maryland,Torrey,7251.0,826,,,24845.0,,Injured Reserve,6442.0,,torrey,205,,,9999999.0,Torrey Smith,torreysmith,1568391332060.0,,Smith,,00-0027996,,12830.0,['WR'],,1989-01-26,,,72,WR,0.0,,nfl,a735765c-3ca8-4557-b06e-a30fd415982c,[],14032.0,399548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,richardson,,,#darylrichardson-NFL-FA-43,Sandalwood (FL),,False,30.0,Abilene Christian,Daryl,8309.0,1265,,,25962.0,,Inactive,,,daryl,206,,,9999999.0,Daryl Richardson,darylrichardson,,,Richardson,,,,14696.0,['RB'],,1990-04-12,,,"5'10""",RB,43.0,,nfl,837bce25-3d09-47a7-9840-b9afa3c0074c,[],15111.0,616069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,white,,,#melvinwhite-NFL-FA-31,,,False,28.0,Louisiana - Lafayette,Melvin,9080.0,1736,,,27101.0,,Inactive,,,melvin,203,,,9999999.0,Melvin White,melvinwhite,,,White,,,,15691.0,['DB'],,1990-06-26,,,"6'1""",CB,31.0,,nfl,69001453-8834-4803-b4af-c7fb06d81419,[],16443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,finau,,,#tevitafinau-NFL-FA-92,,,False,31.0,Utah,Tevita,,1746,,,26139.0,,Inactive,,,tevita,283,,,9999999.0,Tevita Finau,tevitafinau,,,Finau,,,,15736.0,['DL'],,1986-01-13,,,"6'4""",DE,92.0,,nfl,d65f9afe-1001-4c56-9b0e-957250f79316,[],15704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,burton,695723.0,,#deanteburton-NFL-FA-40,Manhattan (KS),,True,28.0,Kansas State,Deante,12649.0,4294,,,30450.0,,Active,,,deante,205,,,9999999.0,Deante Burton,deanteburton,1635192937758.0,,Burton,,00-0033222,,19140.0,['DB'],,1994-07-12,,,74,CB,40.0,,nfl,af433e33-5d77-47fd-b6ef-70815e6aa0a1,[],2977689.0,695723.0,,,1116852946806505472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,unger,,,#maxunger-NFL-FA-0,Hawaii Prep (HI),,False,35.0,Oregon,Max,6055.0,460,,,9313.0,,Injured Reserve,5224.0,,max,305,,,9999999.0,Max Unger,maxunger,1552784443688.0,,Unger,,00-0027025,,9392.0,['OL'],,1986-04-14,,,77,C,0.0,,nfl,b1674df8-2270-4ade-a168-00159259c0b8,[],12624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,rooney,,,#danrooney-NFL-FA-0,,,False,,,Dan,,4052,,,,,Inactive,9466.0,,dan,,,,9999999.0,Dan Rooney,danrooney,,,Rooney,,,,18898.0,,,,,,,,0.0,,nfl,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,mcclain,,,#terrellmcclain-NFL-FA-93,Pensacola (FL),,True,33.0,South Florida,Terrell,7474.0,953,,,24852.0,,Inactive,6618.0,,terrell,302,,,9999999.0,Terrell McClain,terrellmcclain,1576017946680.0,,McClain,,00-0028003,,13319.0,['DL'],,1988-07-20,,,74,DT,93.0,,nfl,97d98203-7785-4286-b01c-2611c6f5a44e,[],14014.0,403290.0,,,1116853556448591872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,martin,599010.0,,#marcusmartin-NFL-FA-0,Crenshaw (CA),,True,28.0,Southern California,Marcus,9434.0,2260,,,27598.0,Undisclosed,Active,,,marcus,330,,,9999999.0,Marcus Martin,marcusmartin,1630694420898.0,,Martin,,00-0031337,,16671.0,"['OG', 'OL']",Questionable,1993-11-29,,,75,C,0.0,,nfl,b05edab1-92b7-45f0-a6a8-4ded382332f3,[],16788.0,,,,1116852789742403584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,harris,,,#mharris-NFL-FA-18,,,False,28.0,Murray State,M,9882.0,1771,,,25493.0,,Inactive,,,m,185,,,9999999.0,M Harris,mharris,,,Harris,,,,15834.0,['WR'],,1989-03-01,,,"6'1""",WR,18.0,,nfl,8230c7f2-9723-4d28-a958-75bdd9bc4141,[],14688.0,383698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,wilborn,1108970.0,,#raywilborn-NFL-FA-48,J.W. Sexton (MI),,True,26.0,Ball State,Ray,15001.0,7185,,,33067.0,,Active,,,ray,224,,,9999999.0,Ray Wilborn,raywilborn,1692164120108.0,,Wilborn,,,,22187.0,"['DB', 'LB']",,1997-04-01,,,76,LB,48.0,,nfl,91584998-260d-4d2e-a154-e4b6f7886ff0,[],4361650.0,,,,1116853345814839296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,stout,1068272.0,,#jordanstout-NFL-BAL-11,Honaker (VA),,True,26.0,Penn State,Jordan,15826.0,8467,,BAL,,,Active,,,jordan,209,,,9999999.0,Jordan Stout,jordanstout,1651342520520.0,P,Stout,,,,,['P'],,1998-08-04,,,75,P,11.0,B052E8E0D6C9,nfl,6b2416e4-510b-4ecb-b1eb-0037863fc315,[],,,,,1113708868891865088,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,brice,,,#kentrellbrice-NFL-FA-44,Ruston (LA),,False,27.0,Louisiana Tech,Kentrell,11204.0,3716,,,29720.0,,Inactive,,,kentrell,200,,,1088.0,Kentrell Brice,kentrellbrice,1602111928987.0,,Brice,,00-0032628,,18524.0,['DB'],,1994-08-11,,,71,FS,44.0,,nfl,64d8dddf-b3fe-4146-8d08-36e9c0b6eede,[],2971881.0,693056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,nowaske,1447760.0,,#trevornowaske-NFL-DET-53,Salem (MI),,True,26.0,Saginaw Valley State,Trevor,17570.0,11348,,DET,,,Active,,,trevor,237,,,9999999.0,Trevor Nowaske,trevornowaske,1741973734889.0,MLB,Nowaske,,,,,['LB'],,1998-11-07,,,75,LB,53.0,0502EC274F28,nfl,bb52aa90-ec71-11ed-a9ce-551f11053e13,[],,,,2.0,1113708848876646400,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,sapp,1108217.0,,#bennysapp-NFL-FA-48,Eden Prairie (MN),,True,24.0,Northern Iowa,Benny,17533.0,11206,,,,,Active,,,benny,200,,,9999999.0,Benny Sapp,bennysapp,1748908217060.0,,Sapp,,,,,['DB'],,2000-06-27,,,71,DB,48.0,E2FA0D4269F4,nfl,4b923050-e90a-11ed-9577-2b1b85a11ef3,[],,,,,1113708798146539520,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,murdock,,,#marchiemurdock-NFL-FA-0,Legacy,,True,27.0,Iowa State,Marchie,13073.0,5207,,,31282.0,,Active,,,marchie,205,,,9999999.0,Marchie Murdock,marchiemurdock,1534816806150.0,,Murdock,,,,20198.0,['WR'],,1995-01-07,,,73,WR,0.0,,nfl,c070cfa8-e3c1-4dd2-880b-684e137438fd,[],3042452.0,740375.0,,,1116853071016624128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,vickers,741288.0,,#kendalvickers-NFL-FA-91,Havelock (NC),,True,29.0,Tennessee,Kendal,14560.0,5470,,,31420.0,,Active,,,kendal,295,,,9999999.0,Kendal Vickers,kendalvickers,1715642449233.0,,Vickers,,00-0034125,,20346.0,['DL'],,1995-05-23,,,75,DE,91.0,45BAAD67FDE0,nfl,0cd46b5f-5397-4947-9331-8d3420af7852,[],3044732.0,,,,1113708682274697216,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
